"date","time","size","version","os","country","ip_id"
"2019-10-05","15:09:03",54959967,"3.6.1","osx","US",572
"2019-10-05","15:09:06",84775086,"3.6.1","win","TR",685
"2019-10-05","15:09:17",84790477,"3.6.1","win","TR",686
"2019-10-05","15:09:39",84777247,"3.6.1","win",NA,1
"2019-10-05","15:10:03",79338809,"latest","osx","US",3
"2019-10-05","00:15:38",84776539,"3.6.1","win",NA,1
"2019-10-05","00:17:47",79426463,"3.6.1","osx","CA",687
"2019-10-05","00:18:18",74976637,"3.3.3","osx",NA,1
"2019-10-05","00:18:24",82547332,"3.4.4","win","US",20
"2019-10-05","00:18:28",84774914,"3.6.1","win","US",688
"2019-10-05","00:19:12",84781436,"3.6.1","win","US",689
"2019-10-05","00:19:57",79433303,"latest","osx","US",3
"2019-10-05","00:20:04",84681884,"3.6.1",NA,"US",12
"2019-10-05","02:10:47",78204027,"3.5.3","osx","US",3
"2019-10-05","02:11:31",84930316,"3.6.1patched","win","US",20
"2019-10-05","02:12:10",79427146,"3.6.1","osx","US",690
"2019-10-05","02:12:15",74889293,"3.3.3","osx","US",3
"2019-10-05","02:12:58",79429537,"3.6.1","osx",NA,1
"2019-10-05","02:13:05",84775437,"3.6.1","win","TW",691
"2019-10-05","02:13:23",77266245,"3.4.4","osx","US",3
"2019-10-05","02:13:25",84774816,"3.6.1","win","US",692
"2019-10-05","02:14:21",79425835,"latest","osx","US",3
"2019-10-05","02:15:04",84775768,"3.6.1","win",NA,1
"2019-10-05","20:30:54",84681891,"3.6.1","win",NA,1
"2019-10-05","20:31:07",84782945,"3.6.1","win","US",693
"2019-10-05","20:31:08",84778619,"3.6.1","win","PK",694
"2019-10-05","20:31:44",84776514,"3.6.1","win","SK",695
"2019-10-05","20:32:07",84681884,"3.6.1","win","US",353
"2019-10-05","20:32:19",84681884,"3.6.1","win",NA,1
"2019-10-05","20:32:43",77354478,"3.4.4","osx","US",3
"2019-10-05","20:32:44",82819535,"3.5.3","win","US",20
"2019-10-05","20:32:47",84681884,"3.6.1","win","US",353
"2019-10-05","20:32:54",30497022,"3.6.1","src","PL",696
"2019-10-05","20:33:05",74971742,"3.3.3","osx",NA,1
"2019-10-05","20:33:04",84774896,"3.6.1","win","US",697
"2019-10-05","20:33:16",78207673,"3.5.3","osx","US",3
"2019-10-05","20:33:37",84779572,"3.6.1","win","CR",698
"2019-10-05","20:33:45",79425914,"3.6.1","osx",NA,1
"2019-10-05","20:33:53",84681884,"3.6.1","win","US",699
"2019-10-05","20:33:39",84681890,"3.6.1","win","SG",700
"2019-10-05","20:34:40",79426957,"3.6.1","osx","US",701
"2019-10-05","20:35:04",79433383,"latest","osx","US",3
"2019-10-05","21:16:01",78087704,"3.5.2","osx","US",702
"2019-10-05","21:16:02",84924631,"3.6.1patched","win","US",11
"2019-10-05","21:16:02",84775085,"3.6.1","win",NA,1
"2019-10-05","21:17:15",79425833,"3.6.1","osx","GB",703
"2019-10-05","21:17:41",84919832,"devel","win","US",20
"2019-10-05","21:17:52",79338817,"3.6.1","osx","US",704
"2019-10-05","21:17:49",79425828,"latest","osx","US",3
"2019-10-05","21:18:09",79338817,"3.6.1","osx","US",705
"2019-10-05","21:19:16",84923955,"3.6.1patched","win","US",23
"2019-10-05","21:19:28",84681884,"3.6.1","win","US",706
"2019-10-05","21:19:50",79426151,"3.6.1","osx","DK",707
"2019-10-05","21:20:13",1015462,"3.6.1","win","US",708
"2019-10-05","14:05:45",4046329,"3.6.1","win","RO",709
"2019-10-05","14:05:38",84778144,"3.6.1","win","GB",710
"2019-10-05","14:06:17",84681891,"3.6.1","win","BR",415
"2019-10-05","14:06:32",999290,"3.6.1","win","RO",709
"2019-10-05","14:05:53",84929238,"3.6.1patched","win","US",12
"2019-10-05","14:07:19",84681884,"3.6.1","win","RS",711
"2019-10-05","14:07:33",84775681,"3.6.1","win",NA,1
"2019-10-05","14:09:09",79425845,"3.6.1","osx","AT",712
"2019-10-05","14:09:32",79425826,"latest","osx","US",3
"2019-10-05","14:09:48",48324157,"3.6.1","win",NA,1
"2019-10-05","14:09:31",84775185,"3.6.1","win","ES",713
"2019-10-05","14:10:16",79426304,"3.6.1","osx","US",714
"2019-10-05","01:20:46",84776721,"3.6.1","win","US",715
"2019-10-05","01:21:34",84774779,"3.6.1","win","US",716
"2019-10-05","01:22:10",74889290,"3.3.3","osx","US",3
"2019-10-05","01:22:41",74979780,"3.3.3","osx",NA,1
"2019-10-05","01:24:04",84681891,"3.6.1","win","CA",717
"2019-10-05","01:24:44",84681888,"3.6.1","win",NA,1
"2019-10-05","05:45:35",84774940,"3.6.1","win","MY",718
"2019-10-05","05:45:43",30463557,"3.6.1","src","DE",719
"2019-10-05","05:45:45",84775978,"3.6.1","win","JP",720
"2019-10-05","05:46:18",79426169,"3.6.1","osx",NA,1
"2019-10-05","05:48:09",79426216,"3.6.1","osx","US",721
"2019-10-05","05:49:49",10498813,"3.6.1","win","US",722
"2019-10-05","02:00:46",84777642,"3.6.1","win","VN",723
"2019-10-05","02:00:45",84774771,"3.6.1","win","CO",724
"2019-10-05","02:00:58",544,"3.6.1","win","SE",294
"2019-10-05","02:01:27",84914529,"devel","win","US",12
"2019-10-05","02:01:44",79426126,"3.6.1","osx","US",725
"2019-10-05","02:02:23",84782654,"3.6.1","win","US",23
"2019-10-05","02:02:52",84774790,"3.6.1","win","CA",726
"2019-10-05","02:03:06",79338817,"latest","osx","US",3
"2019-10-05","02:03:02",84776053,"3.6.1","win","CA",726
"2019-10-05","02:03:14",84780630,"3.6.1","win","US",727
"2019-10-05","02:03:33",78208002,"3.5.3","osx","US",3
"2019-10-05","02:04:03",82912380,"3.5.3","win","US",12
"2019-10-05","02:03:05",84932905,"3.6.1patched","win","US",11
"2019-10-05","02:04:00",84775230,"3.6.1","win","CA",728
"2019-10-05","02:04:32",84681891,"3.6.1","win",NA,1
"2019-10-05","02:04:31",84779925,"3.6.1","win","HN",729
"2019-10-05","02:04:46",84776068,"3.6.1","win","CN",730
"2019-10-05","02:04:58",84909106,"devel","win","US",20
"2019-10-05","02:05:20",84681884,"3.6.1","win","TH",731
"2019-10-05","16:20:35",84921442,"3.6.1patched","win","US",12
"2019-10-05","16:21:27",84681894,"3.6.1","win","DE",582
"2019-10-05","16:21:39",79426997,"3.6.1","osx",NA,1
"2019-10-05","16:21:58",84775080,"3.6.1","win","PL",732
"2019-10-05","16:21:51",30463559,"3.6.1","src","US",733
"2019-10-05","16:22:12",84920434,"devel","win","US",20
"2019-10-05","16:22:07",84774887,"3.6.1","win","US",734
"2019-10-05","16:22:27",79427318,"3.6.1","osx","US",735
"2019-10-05","16:22:36",78206942,"3.5.3","osx","GB",298
"2019-10-05","16:23:12",79426093,"3.6.1","osx","US",736
"2019-10-05","16:23:41",84681884,"3.6.1","win","US",737
"2019-10-05","16:24:10",84778035,"3.6.1","win","NL",738
"2019-10-05","16:24:15",79425888,"3.6.1","osx","TW",739
"2019-10-05","16:24:24",78208166,"3.5.3","osx","US",3
"2019-10-05","16:24:28",84781996,"3.6.1","win","US",740
"2019-10-05","16:24:51",84928699,"3.6.1patched","win","US",11
"2019-10-05","16:25:00",84774878,"3.6.1","win","KW",741
"2019-10-05","21:25:39",84681883,"3.6.1","win","CL",742
"2019-10-05","21:26:26",84785108,"3.6.1","win","US",743
"2019-10-05","21:26:38",84774924,"3.6.1","win","RU",744
"2019-10-05","21:25:59",84923315,"3.6.1patched","win","US",37
"2019-10-05","21:26:39",84775420,"3.6.1","win","AU",745
"2019-10-05","21:26:58",84782410,"3.6.1","win","US",746
"2019-10-05","21:26:58",77266252,"3.4.4","osx","US",3
"2019-10-05","21:27:17",79425834,"latest","osx","US",3
"2019-10-05","21:27:32",78114110,"3.5.3","osx","US",3
"2019-10-05","21:27:40",79425828,"latest","osx","US",3
"2019-10-05","21:27:35",84780801,"3.6.1","win","US",23
"2019-10-05","21:28:22",84926404,"3.6.1patched","win","US",37
"2019-10-05","21:28:29",84774925,"3.6.1","win","AU",745
"2019-10-05","21:29:15",84775119,"3.6.1","win",NA,1
"2019-10-05","21:29:21",84921480,"3.6.1patched","win","US",23
"2019-10-05","21:29:25",79425896,"3.6.1","osx","US",747
"2019-10-05","21:29:52",84775258,"3.6.1","win","SI",748
"2019-10-05","22:41:08",547,"3.6.1","osx","CA",749
"2019-10-05","22:41:29",79425976,"3.6.1","osx","US",750
"2019-10-05","22:41:27",79338810,"3.6.1","osx","CA",749
"2019-10-05","22:41:53",79434630,"latest","osx","US",3
"2019-10-05","20:46:01",79338816,"3.6.1","osx","CL",751
"2019-10-05","20:46:06",79427164,"3.6.1","osx","CL",752
"2019-10-05","20:46:11",84775811,"3.6.1","win",NA,1
"2019-10-05","20:46:26",84916386,"devel","win","US",23
"2019-10-05","20:47:08",30463551,"3.6.1","src","TW",753
"2019-10-05","20:47:31",6182264,"3.6.1","win","BR",754
"2019-10-05","20:48:14",30222528,"3.5.2","src","CA",755
"2019-10-05","20:50:01",79433207,"latest","osx","US",3
"2019-10-05","20:50:08",79425835,"latest","osx","US",3
"2019-10-05","17:25:33",84782102,"3.6.1","win","US",37
"2019-10-05","17:25:30",3597907,"3.5.1","osx","IR",756
"2019-10-05","17:25:49",84781376,"3.6.1","win","US",12
"2019-10-05","17:25:54",84774910,"3.6.1","win","DE",757
"2019-10-05","17:25:56",84777712,"3.6.1","win","US",758
"2019-10-05","17:24:57",84928961,"3.6.1patched","win","US",23
"2019-10-05","17:26:31",84921453,"3.6.1patched","win","US",20
"2019-10-05","17:27:05",84918255,"devel","win","US",12
"2019-10-05","17:27:47",84780622,"3.6.1","win","US",23
"2019-10-05","17:27:38",84925620,"3.6.1patched","win","US",20
"2019-10-05","17:28:12",79428182,"3.6.1","osx","CA",755
"2019-10-05","17:28:49",79427148,"3.6.1","osx","US",759
"2019-10-05","17:28:58",79433762,"latest","osx","US",3
"2019-10-05","17:29:30",84928057,"3.6.1patched","win","US",23
"2019-10-05","17:29:51",84777543,"3.6.1","win","TR",760
"2019-10-05","15:12:02",84782789,"3.6.1","win","IE",761
"2019-10-05","15:12:21",84780180,"3.6.1","win","FR",762
"2019-10-05","15:12:23",79425825,"latest","osx","US",3
"2019-10-05","15:11:59",84921454,"3.6.1patched","win","US",37
"2019-10-05","15:12:51",84776671,"3.6.1","win","GR",763
"2019-10-05","15:13:29",3378549,"3.6.1","win","GB",764
"2019-10-05","15:13:36",79426008,"3.6.1","osx",NA,1
"2019-10-05","15:13:54",84928932,"3.6.1patched","win","US",11
"2019-10-05","15:14:00",84774799,"3.6.1","win","MX",765
"2019-10-05","15:14:19",79425846,"3.6.1","osx","CA",766
"2019-10-05","15:14:26",84777945,"3.6.1","win","DE",767
"2019-10-05","15:14:57",84774938,"3.6.1","win","TW",768
"2019-10-05","15:15:07",84774861,"3.6.1","win","PL",769
"2019-10-05","15:15:20",84681895,"3.6.1","win","IL",770
"2019-10-05","13:00:39",84775335,"3.6.1","win","GB",38
"2019-10-05","13:01:11",84774993,"3.6.1","win","PL",771
"2019-10-05","13:01:33",84681884,"3.6.1","win","CN",772
"2019-10-05","13:03:07",78305422,"3.4.2","win","US",20
"2019-10-05","13:03:31",84921481,"3.6.1patched","win","US",11
"2019-10-05","13:03:51",84780402,"3.6.1","win","GB",773
"2019-10-05","13:04:04",79425877,"3.6.1","osx","US",774
"2019-10-05","13:04:18",84774915,"3.6.1","win","KR",775
"2019-10-05","13:04:24",43628343,"3.6.1","win","CN",776
"2019-10-05","13:04:33",84775023,"3.6.1","win",NA,1
"2019-10-05","13:04:17",77266251,"3.4.4","osx","US",3
"2019-10-05","13:04:47",79427123,"3.6.1","osx","US",777
"2019-10-05","13:04:49",84779539,"3.6.1","win","GB",778
"2019-10-05","08:20:39",84929218,"3.6.1patched","win","US",37
"2019-10-05","08:21:36",971829,"3.4.2","osx","RU",558
"2019-10-05","08:21:54",82819535,"3.5.3","win","US",23
"2019-10-05","08:21:58",84781792,"3.6.1","win","US",779
"2019-10-05","08:23:20",84778664,"3.6.1","win","IE",332
"2019-10-05","08:23:49",84916180,"devel","win","US",23
"2019-10-05","08:23:54",84782250,"3.6.1","win","IE",332
"2019-10-05","08:24:29",84681891,"3.6.1","win","IT",780
"2019-10-05","08:25:05",84681883,"3.6.1","win","AU",781
"2019-10-05","08:01:05",539,"3.6.1","win","SE",294
"2019-10-05","08:01:22",84932972,"3.6.1patched","win","US",20
"2019-10-05","08:01:21",82917870,"3.5.3","win","US",20
"2019-10-05","08:02:19",84916703,"devel","win","US",23
"2019-10-05","08:03:00",84917915,"devel","win","US",20
"2019-10-05","08:02:58",84775788,"3.6.1","win","RO",782
"2019-10-05","08:03:18",84784787,"3.6.1","win","US",20
"2019-10-05","08:03:50",83735563,"3.6.0","win","CH",783
"2019-10-05","08:04:26",23316459,"3.6.1","win","PL",109
"2019-10-05","08:04:35",84936741,"3.6.1patched","win","US",37
"2019-10-05","08:04:39",0,"3.6.1","win","PL",109
"2019-10-05","08:04:45",84775672,"3.6.1","win","LT",465
"2019-10-05","08:04:44",74889290,"3.3.3","osx","US",3
"2019-10-05","08:04:57",84774770,"3.6.1","win","PL",109
"2019-10-05","08:05:00",82918999,"3.5.3","win","US",20
"2019-10-05","08:05:23",79426445,"3.6.1","osx",NA,1
"2019-10-05","08:05:33",77266252,"3.4.4","osx","US",3
"2019-10-05","06:50:59",29813390,"3.5.1","src","FR",461
"2019-10-05","06:52:57",30463557,"3.6.1","src","GB",784
"2019-10-05","06:54:04",79425928,"3.6.1","osx","IT",785
"2019-10-05","06:54:10",29813393,"3.5.1","src","FR",461
"2019-10-05","06:54:04",84775506,"3.6.1","win","US",786
"2019-10-05","06:54:26",20874198,"3.6.1","win","PL",162
"2019-10-05","06:55:14",20874198,"3.6.1","win","PL",162
"2019-10-05","11:16:13",39782243,"3.6.1","win","CN",533
"2019-10-05","11:15:55",79338817,"latest","osx","US",3
"2019-10-05","11:16:08",84966922,"devel","win","RO",787
"2019-10-05","11:16:24",79428904,"3.6.1","osx","GB",788
"2019-10-05","11:16:51",79338817,"latest","osx","US",3
"2019-10-05","11:16:52",84781664,"3.6.1","win","GB",789
"2019-10-05","11:17:15",79432877,"3.6.1","osx",NA,1
"2019-10-05","11:17:22",982877,"3.4.2","osx","RU",790
"2019-10-05","11:17:48",79426195,"3.6.1","osx",NA,1
"2019-10-05","11:18:18",79427223,"latest","osx","US",3
"2019-10-05","11:18:23",84777046,"3.6.1","win","RU",791
"2019-10-05","11:19:16",84681891,"3.6.1","win","IR",792
"2019-10-05","11:19:48",84774905,"3.6.1","win","VN",793
"2019-10-05","11:20:22",79426189,"3.6.1","osx","GB",794
"2019-10-05","11:20:32",84930435,"3.6.1patched","win","US",37
"2019-10-05","17:00:10",84774871,"3.6.1","win","IR",795
"2019-10-05","17:00:05",84775365,"3.6.1","win","US",796
"2019-10-05","12:25:52",84775040,"3.6.1","win","NL",797
"2019-10-05","12:26:13",25482589,"3.0.0","src","ES",500
"2019-10-05","12:26:13",84681891,"3.6.1","win","TW",798
"2019-10-05","12:26:25",84921436,"3.6.1patched","win","US",37
"2019-10-05","12:27:12",84776244,"3.6.1","win","MA",799
"2019-10-05","12:27:22",83515571,"3.5.0","win","US",12
"2019-10-05","12:27:45",84777494,"3.6.1","win","HK",800
"2019-10-05","12:27:54",84776326,"3.6.1","win","IE",801
"2019-10-05","12:28:00",84681883,"3.6.1","win","NL",802
"2019-10-05","12:27:59",84921436,"3.6.1patched","win","US",12
"2019-10-05","12:28:10",84776308,"3.6.1","win","IN",803
"2019-10-05","12:28:12",84921443,"3.6.1patched","win","US",37
"2019-10-05","12:28:30",84776076,"3.6.1","win","GB",804
"2019-10-05","12:28:39",84775741,"3.6.1","win","GB",805
"2019-10-05","12:28:50",84775244,"3.6.1","win","US",806
"2019-10-05","12:30:24",79426885,"3.6.1","osx","GB",807
"2019-10-05","12:30:27",851612,"3.6.1","win","RU",808
"2019-10-05","10:41:14",84775050,"3.6.1","win",NA,1
"2019-10-05","10:41:51",6160043,"3.6.1","win","CN",809
"2019-10-05","10:41:38",79426689,"latest","osx","US",3
"2019-10-05","10:42:05",79426805,"3.6.1","osx","IN",810
"2019-10-05","10:42:56",84681891,"3.6.1","win",NA,1
"2019-10-05","10:43:25",79433339,"3.6.1","osx","AU",811
"2019-10-05","10:43:37",84681895,"3.6.1","win","AU",812
"2019-10-05","10:44:24",84777433,"3.6.1","win","ZA",813
"2019-10-05","10:44:43",84976481,"devel","win","US",23
"2019-10-05","00:51:05",84775203,"3.6.1","win","US",814
"2019-10-05","00:51:21",84925870,"3.6.1patched","win","US",12
"2019-10-05","00:51:29",84775631,"3.6.1","win","US",815
"2019-10-05","00:52:14",84775179,"3.6.1","win","CN",816
"2019-10-05","00:52:24",84774947,"3.6.1","win","GB",817
"2019-10-05","00:52:35",84775660,"3.6.1","win","CA",818
"2019-10-05","00:52:48",84932166,"3.6.1patched","win","US",37
"2019-10-05","00:52:45",84778394,"3.6.1","win","US",819
"2019-10-05","00:53:13",79426022,"3.6.1","osx","US",820
"2019-10-05","00:53:15",84778018,"3.6.1","win",NA,1
"2019-10-05","00:54:15",84774843,"3.6.1","win","US",565
"2019-10-05","00:54:27",84681890,"3.6.1","win",NA,1
"2019-10-05","00:54:54",77266252,"3.4.4","osx","US",3
"2019-10-05","00:55:01",84931457,"3.6.1patched","win","US",12
"2019-10-05","11:25:38",84681888,"3.6.1","win","US",821
"2019-10-05","11:25:46",84774860,"3.6.1","win","SI",822
"2019-10-05","11:26:00",84775822,"3.6.1","win","GB",823
"2019-10-05","11:26:49",84774866,"3.6.1","win","FI",824
"2019-10-05","11:27:08",79426170,"3.6.1","osx","GB",825
"2019-10-05","11:26:58",84775733,"3.6.1","win",NA,1
"2019-10-05","11:27:37",2852653,"3.6.1","win","TR",826
"2019-10-05","11:27:49",79426063,"3.6.1","osx","GB",827
"2019-10-05","11:28:21",84776949,"3.6.1","win",NA,1
"2019-10-05","11:28:31",79425827,"3.6.1","osx","GB",828
"2019-10-05","11:28:38",19796840,"3.6.1","win",NA,1
"2019-10-05","11:29:11",84914010,"devel","win","NO",829
"2019-10-05","11:30:16",84774852,"3.6.1","win","GB",830
"2019-10-05","11:30:15",84776049,"3.6.1","win","GB",831
"2019-10-05","17:00:53",84775069,"3.6.1","win","IR",832
"2019-10-05","17:01:15",539,"3.6.1","win","SE",294
"2019-10-05","17:01:38",84775604,"3.6.1","win",NA,1
"2019-10-05","17:01:52",84774977,"3.6.1","win","PL",833
"2019-10-05","17:02:04",79434072,"latest","osx","US",3
"2019-10-05","17:02:02",79338817,"latest","osx","US",3
"2019-10-05","17:01:51",79427125,"3.6.1","osx","US",834
"2019-10-05","17:02:08",84776470,"3.6.1","win","MX",835
"2019-10-05","17:02:26",84776660,"3.6.1","win","CH",836
"2019-10-05","17:02:23",77266252,"3.4.4","osx","US",3
"2019-10-05","17:03:42",84775064,"3.6.1","win",NA,1
"2019-10-05","17:04:24",84783599,"3.6.1","win","GB",837
"2019-10-05","17:04:29",84929292,"3.6.1patched","win","US",11
"2019-10-05","17:04:09",84776326,"3.6.1","win","PE",838
"2019-10-05","17:04:49",84774853,"3.6.1","win","IT",839
"2019-10-05","17:04:53",79427921,"3.6.1","osx","CA",840
"2019-10-05","17:04:47",84784335,"3.6.1","win","GB",841
"2019-10-05","17:04:55",84784980,"3.6.1","win","EC",842
"2019-10-05","01:51:25",84775179,"3.6.1","win","CA",843
"2019-10-05","01:51:42",84774964,"3.6.1","win","US",844
"2019-10-05","01:52:00",79338817,"latest","osx","US",3
"2019-10-05","01:52:27",84931530,"3.6.1patched","win","US",37
"2019-10-05","01:53:12",30496887,"3.6.1","src",NA,1
"2019-10-05","01:54:05",84781053,"3.6.1","win","US",845
"2019-10-05","01:54:51",84774973,"3.6.1","win","VN",846
"2019-10-05","01:55:15",84775541,"3.6.1","win",NA,1
"2019-10-05","01:55:07",84930334,"3.6.1patched","win","US",23
"2019-10-05","15:00:07",84774876,"3.6.1","win","IL",847
"2019-10-05","15:00:23",84779933,"3.6.1","win",NA,1
"2019-10-05","18:15:04",993810,"2.14.0","osx","RU",121
"2019-10-05","18:16:01",84775520,"3.6.1","win","BR",848
"2019-10-05","18:16:45",84775535,"3.6.1","win","CA",849
"2019-10-05","18:17:28",84774840,"3.6.1","win","VE",850
"2019-10-05","18:17:49",84779280,"3.6.1","win","CH",851
"2019-10-05","18:18:25",84681891,"3.6.1","win","CI",71
"2019-10-05","18:18:57",79338810,"latest","osx","US",3
"2019-10-05","18:18:47",84779160,"3.6.1","win","US",37
"2019-10-05","18:19:25",79433629,"latest","osx","US",3
"2019-10-05","18:19:26",79425827,"latest","osx","US",3
"2019-10-05","18:19:59",84921453,"3.6.1patched","win","US",20
"2019-10-05","00:25:49",84775232,"3.6.1","win","ID",852
"2019-10-05","00:28:15",84681891,"3.6.1",NA,"US",23
"2019-10-05","00:28:45",84930699,"3.6.1patched","win","US",23
"2019-10-05","00:29:27",79432289,"3.6.1","osx",NA,1
"2019-10-05","00:29:56",84915303,"devel","win","US",11
"2019-10-05","00:29:59",84774915,"3.6.1","win","US",853
"2019-10-05","00:30:02",84681891,"3.6.1","win","US",815
"2019-10-05","09:00:32",84681891,"3.6.1","win","KR",854
"2019-10-05","20:50:50",84775498,"3.6.1","win","US",855
"2019-10-05","20:51:46",79434694,"latest","osx","US",3
"2019-10-05","20:52:06",84774976,"3.6.1","win","BR",856
"2019-10-05","20:52:40",84780593,"3.6.1","win","HK",857
"2019-10-05","20:52:48",84681891,"3.6.1","win","BR",858
"2019-10-05","20:53:57",84681891,"3.6.1","win",NA,1
"2019-10-05","20:54:08",84776089,"3.6.1","win","GB",859
"2019-10-05","20:54:23",84777578,"3.6.1","win",NA,1
"2019-10-05","20:54:52",84681887,"3.6.1","win",NA,1
"2019-10-05","20:55:24",84775012,"3.6.1","win","GB",860
"2019-10-05","11:44:13",79427834,"latest","osx","US",3
"2019-10-05","11:46:34",79425980,"3.6.1","osx",NA,1
"2019-10-05","11:46:07",84681884,"3.6.1","win","IT",861
"2019-10-05","11:46:53",84775130,"3.6.1","win","IN",862
"2019-10-05","11:47:26",79425994,"3.6.1","osx","CH",863
"2019-10-05","11:47:36",84779078,"3.6.1","win",NA,1
"2019-10-05","11:47:51",79427000,"3.6.1","osx","FR",864
"2019-10-05","11:48:04",84681891,"3.6.1","win","CN",865
"2019-10-05","11:48:11",79427080,"3.6.1","osx","GB",866
"2019-10-05","11:48:32",79338810,"3.6.1","osx","JP",867
"2019-10-05","11:49:31",79425834,"latest","osx","US",3
"2019-10-05","11:49:41",84776065,"3.6.1","win","DE",868
"2019-10-05","11:49:57",84681884,"3.6.1","win",NA,1
"2019-10-05","11:50:02",83735560,"3.6.0","win","ZA",869
"2019-10-05","11:50:21",84775253,"3.6.1","win","JP",870
"2019-10-05","18:10:22",84781358,"3.6.1","win",NA,1
"2019-10-05","18:10:50",84681891,"3.6.1","win","US",871
"2019-10-05","18:11:00",84777843,"3.6.1","win",NA,1
"2019-10-05","18:11:04",84775208,"3.6.1","win","CA",872
"2019-10-05","18:11:12",84681887,"3.6.1","win","BR",873
"2019-10-05","18:12:35",84775095,"3.6.1","win","SE",874
"2019-10-05","18:12:58",84921445,"3.6.1patched","win","US",11
"2019-10-05","18:13:49",84921481,"3.6.1patched","win","US",20
